stragety_id,cur_Price,volume,usable_Cash,total_Price,datetime
555665746e955230ea000001,6.547715999999999,1100.0,205.20292499999596,7407.690524999995,2012-10-08 00:00:00
555665746e955230ea000001,6.714440249999998,1000.0,876.6469499999957,7591.087199999994,2012-10-09 00:00:00
555665746e955230ea000001,6.714440249999998,1100.0,205.20292499999596,7591.087199999994,2012-10-10 00:00:00
555665746e955230ea000001,6.714440249999998,1200.0,-466.2411000000038,7591.0871999999945,2012-10-11 00:00:00
555665746e955230ea000001,6.714440249999998,1300.0,-1137.6851250000036,7591.0871999999945,2012-10-12 00:00:00
555665746e955230ea000001,6.714440249999998,1400.0,-1809.1291500000034,7591.087199999994,2012-10-13 00:00:00
555665746e955230ea000001,6.6184474999999985,1400.0,-1809.1291500000034,7456.697349999994,2012-10-15 00:00:00
555665746e955230ea000001,6.6790745,1500.0,-2477.036600000003,7541.575149999997,2012-10-16 00:00:00
555665746e955230ea000001,6.749805999999999,1600.0,-3152.017200000003,7647.672399999995,2012-10-17 00:00:00
555665746e955230ea000001,6.825589749999999,1700.0,-3834.576175000003,7768.926399999996,2012-10-18 00:00:00
555665746e955230ea000001,6.83644749,1800.0,-4518.220924000003,7787.384557999998,2012-10-19 00:00:00
555665746e955230ea000001,6.83644749,1900.0,-5201.865673000003,7787.384557999997,2012-10-20 00:00:00
555665746e955230ea000001,6.856809210000001,1900.0,-5201.865673000003,7826.0718259999985,2012-10-22 00:00:00
555665746e955230ea000001,6.770271900000001,2000.0,-5878.892863000003,7661.6509369999985,2012-10-23 00:00:00
555665746e955230ea000001,6.76518147,2100.0,-6555.4110100000025,7651.470076999997,2012-10-24 00:00:00
555665746e955230ea000001,6.724458030000001,2200.0,-7227.856813000002,7565.950853,2012-10-25 00:00:00
555665746e955230ea000001,6.58192599,2300.0,-7886.049412000002,7252.380364999999,2012-10-26 00:00:00
555665746e955230ea000001,6.58192599,2400.0,-8544.242011000002,7252.380364999999,2012-10-27 00:00:00
555665746e955230ea000001,6.58701642,2400.0,-8544.242011000002,7264.597397,2012-10-29 00:00:00
555665746e955230ea000001,6.66337287,2500.0,-9210.579298000002,7447.852876999996,2012-10-30 00:00:00
555665746e955230ea000001,6.66337287,2600.0,-9876.916585000003,7447.8528769999975,2012-10-31 00:00:00
555665746e955230ea000001,6.6990058800000005,2700.0,-10546.817173000003,7540.4987029999975,2012-11-01 00:00:00
555665746e955230ea000001,6.88735179,2800.0,-11235.552352000002,8049.032659999997,2012-11-02 00:00:00
555665746e955230ea000001,6.88735179,2900.0,-11924.287531000002,8049.032660000001,2012-11-03 00:00:00
555665746e955230ea000001,6.92807523,2900.0,-11924.287531000002,8167.130635999998,2012-11-05 00:00:00
555665746e955230ea000001,6.912803940000001,3000.0,-12615.567925000001,8122.843895,2012-11-06 00:00:00
555665746e955230ea000001,6.8975326500000005,3100.0,-13305.32119,8077.030025000002,2012-11-07 00:00:00
555665746e955230ea000001,6.8975326500000005,3200.0,-13995.074455,8077.030025000002,2012-11-08 00:00:00
555665746e955230ea000001,6.810995340000001,3300.0,-14676.173989,7800.110633000002,2012-11-09 00:00:00
555665746e955230ea000001,6.83135706,3400.0,-15359.309695,7867.304308999999,2012-11-10 00:00:00
555665746e955230ea000001,6.93316566,3400.0,-15359.309695,8213.453549000002,2012-11-12 00:00:00
555665746e955230ea000001,6.83135706,3400.0,-15359.309695,7867.304308999999,2012-11-13 00:00:00
555665746e955230ea000001,6.810995340000001,3400.0,-15359.309695,7798.074461000004,2012-11-14 00:00:00
555665746e955230ea000001,6.69391545,3400.0,-15359.309695,7400.002835000003,2012-11-15 00:00:00
555665746e955230ea000001,6.6684633,3400.0,-15359.309695,7313.465525,2012-11-16 00:00:00
555665746e955230ea000001,6.66337287,3400.0,-15359.309695,7296.158062999999,2012-11-19 00:00:00
555665746e955230ea000001,6.658282440000001,3400.0,-15359.309695,7278.850601000002,2012-11-20 00:00:00
555665746e955230ea000001,6.7499101800000005,3400.0,-15359.309695,7590.384917000003,2012-11-21 00:00:00
555665746e955230ea000001,6.69391545,3400.0,-15359.309695,7400.002835000003,2012-11-22 00:00:00
555665746e955230ea000001,6.69391545,3300.0,-14689.91815,7400.002835000001,2012-11-23 00:00:00
555665746e955230ea000001,6.7499101800000005,3400.0,-15364.909168,7584.785444000003,2012-11-24 00:00:00
555665746e955230ea000001,6.683734590000001,3400.0,-15364.909168,7359.788438000005,2012-11-26 00:00:00
555665746e955230ea000001,6.70918674,3300.0,-14693.990494,7446.325748000001,2012-11-27 00:00:00
555665746e955230ea000001,6.66337287,3200.0,-14027.653207,7295.139976999999,2012-11-28 00:00:00
555665746e955230ea000001,6.66337287,3100.0,-13361.31592,7295.139977000001,2012-11-29 00:00:00
555665746e955230ea000001,6.515750400000001,3000.0,-12709.74088,6837.510320000003,2012-11-30 00:00:00
555665746e955230ea000001,6.515750400000001,2900.0,-12058.16584,6837.510320000003,2012-12-01 00:00:00
